,SK_ID_CURR,NAME_FAMILY_STATUS,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,NAME_CONTRACT_TYPE,CODE_GENDER,DAYS_BIRTH,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,ANNUITY_INCOME_PERC,AMT_CREDIT,AMT_ANNUITY,INCOME_CREDIT_PERC
921,101063,Civil marriage,Secondary / secondary special,n.a.,Cash loans,0,38,1,202500.0,0.191,755190.0,38686.5,0.268
922,101065,Single / not married,Secondary / secondary special,Laborers,Cash loans,0,53,1,121500.0,0.1161,370629.0,14103.0,0.328
923,101066,Married,Higher education,Core staff,Cash loans,1,24,1,112500.0,0.1838,405000.0,20677.5,0.2778
924,101067,Married,Higher education,Sales staff,Cash loans,1,33,0,225000.0,0.2128,450000.0,47880.0,0.5
925,101068,Married,Secondary / secondary special,Laborers,Cash loans,1,39,0,67500.0,0.531,900000.0,35824.5,0.075
926,101069,Married,Secondary / secondary special,Sales staff,Cash loans,0,51,0,225000.0,0.2032,679500.0,45724.5,0.331
927,101070,Married,Higher education,Drivers,Cash loans,0,55,0,157500.0,0.2097,1125000.0,33025.5,0.14
928,101071,Civil marriage,Secondary / secondary special,Core staff,Cash loans,0,41,0,135000.0,0.1488,414792.0,20083.5,0.3254
929,101072,Single / not married,Higher education,Core staff,Cash loans,1,48,0,180000.0,0.1742,945000.0,31360.5,0.1904
930,101073,Married,Secondary / secondary special,Managers,Cash loans,1,38,1,540000.0,0.0827,485640.0,44671.5,1.112
931,101074,Single / not married,Secondary / secondary special,Drivers,Cash loans,0,43,0,173250.0,0.2263,765261.0,39204.0,0.2264
932,101075,Single / not married,Secondary / secondary special,Cooking staff,Cash loans,1,44,0,121500.0,0.307,533668.5,37273.5,0.2277
933,101076,Widow,Secondary / secondary special,n.a.,Cash loans,1,43,0,126000.0,0.2043,324216.0,25744.5,0.3887
934,101077,Married,Higher education,Drivers,Cash loans,0,44,0,202500.0,0.2279,720000.0,46143.0,0.2812
935,101078,Married,Secondary / secondary special,n.a.,Cash loans,1,37,1,90000.0,0.118,225000.0,10620.0,0.4
936,101080,Civil marriage,Secondary / secondary special,Sales staff,Cash loans,1,24,1,90000.0,0.1835,207396.0,16515.0,0.4338
937,101081,Married,Secondary / secondary special,Laborers,Cash loans,0,57,0,117000.0,0.2664,1061599.5,31171.5,0.1102
938,101082,Married,Secondary / secondary special,Core staff,Cash loans,1,39,0,270000.0,0.0987,545040.0,26640.0,0.4954
939,101083,Married,Higher education,n.a.,Cash loans,1,28,1,117000.0,0.1793,450000.0,20979.0,0.26
940,101084,Married,Secondary / secondary special,Laborers,Cash loans,0,29,0,157500.0,0.184,531706.5,28975.5,0.2961
941,101085,Married,Secondary / secondary special,Medicine staff,Cash loans,1,36,0,182250.0,0.264,900000.0,48082.5,0.2025
942,101086,Single / not married,Secondary / secondary special,Drivers,Cash loans,0,23,1,135000.0,0.1708,225000.0,23053.5,0.6
943,101088,Married,Secondary / secondary special,n.a.,Cash loans,1,48,1,166500.0,0.08636,225000.0,14377.5,0.74
944,101089,Widow,Secondary / secondary special,Medicine staff,Cash loans,1,53,1,157500.0,0.1002,562500.0,15786.0,0.28
945,101091,Married,Secondary / secondary special,n.a.,Cash loans,0,55,1,157500.0,0.3323,1024740.0,52321.5,0.1537
946,101093,Married,Secondary / secondary special,High skill tech staff,Cash loans,1,24,0,166500.0,0.1043,152820.0,17370.0,1.09
947,101094,Widow,Secondary / secondary special,Sales staff,Cash loans,1,64,0,112500.0,0.213,819432.0,23958.0,0.1373
948,101095,Single / not married,Secondary / secondary special,High skill tech staff,Cash loans,1,58,1,67500.0,0.2937,450000.0,19822.5,0.15
949,101096,Single / not married,Secondary / secondary special,Laborers,Cash loans,0,24,0,112500.0,0.3142,550980.0,35343.0,0.2042
950,101098,Civil marriage,Higher education,Sales staff,Cash loans,1,30,1,180000.0,0.331,1096020.0,59589.0,0.1642
951,101100,Single / not married,Higher education,Core staff,Cash loans,1,29,1,135000.0,0.1266,315000.0,17086.5,0.4285
952,101101,Married,Secondary / secondary special,Drivers,Revolving loans,0,53,0,247500.0,0.05453,270000.0,13500.0,0.9165
953,101102,Married,Higher education,Accountants,Cash loans,1,36,0,90000.0,0.3118,500211.0,28062.0,0.1799
954,101103,Married,Incomplete higher,n.a.,Cash loans,1,32,1,193500.0,0.286,715095.0,55341.0,0.2705
955,101104,Civil marriage,Secondary / secondary special,n.a.,Cash loans,1,62,0,124200.0,0.1921,538704.0,23859.0,0.2306
956,101105,Civil marriage,Secondary / secondary special,Sales staff,Cash loans,1,28,0,112500.0,0.08154,157500.0,9171.0,0.7144
957,101106,Married,Secondary / secondary special,Low-skill Laborers,Cash loans,0,53,0,157500.0,0.2683,824242.5,42273.0,0.191
958,101108,Single / not married,Higher education,Managers,Cash loans,0,30,0,180000.0,0.1223,450000.0,22018.5,0.4
959,101109,Married,Secondary / secondary special,Drivers,Cash loans,0,36,1,135000.0,0.2795,781920.0,37746.0,0.1726
960,101110,Married,Higher education,n.a.,Cash loans,1,37,1,135000.0,0.237,755190.0,31995.0,0.1787
961,101111,Married,Secondary / secondary special,Accountants,Cash loans,1,27,0,225000.0,0.1946,854896.5,43780.5,0.2632
962,101112,Married,Secondary / secondary special,Accountants,Cash loans,1,42,0,202500.0,0.05728,247500.0,11596.5,0.8184
963,101113,Separated,Higher education,High skill tech staff,Cash loans,1,50,0,400500.0,0.11475,1125000.0,45949.5,0.356
964,101114,Single / not married,Higher education,n.a.,Cash loans,1,33,0,360000.0,0.058,754740.0,20884.5,0.477
965,101115,Married,Secondary / secondary special,n.a.,Cash loans,0,27,0,202500.0,0.0721,266652.0,14593.5,0.7593
966,101116,Married,Secondary / secondary special,Medicine staff,Cash loans,1,39,0,135000.0,0.1278,352044.0,17253.0,0.3835
967,101117,Widow,Secondary / secondary special,n.a.,Cash loans,1,51,1,144000.0,0.2278,585000.0,32796.0,0.2461
968,101119,Married,Higher education,Laborers,Cash loans,0,27,0,202500.0,0.1687,350581.5,34150.5,0.5776
969,101120,Widow,Secondary / secondary special,Laborers,Revolving loans,0,41,0,225000.0,0.06,270000.0,13500.0,0.8335
970,101121,Married,Secondary / secondary special,Laborers,Cash loans,0,42,0,180000.0,0.1129,436032.0,20326.5,0.4128
971,101122,Civil marriage,Higher education,Core staff,Cash loans,1,33,1,90000.0,0.303,640458.0,27265.5,0.1405
972,101123,Married,Secondary / secondary special,n.a.,Cash loans,1,55,0,54000.0,0.1504,188685.0,8122.5,0.2861
973,101124,Married,Secondary / secondary special,n.a.,Cash loans,1,59,1,103500.0,0.3625,848745.0,37516.5,0.12195
974,101127,Married,Secondary / secondary special,Laborers,Cash loans,0,45,1,211500.0,0.2148,835380.0,45445.5,0.2532
975,101129,Single / not married,Secondary / secondary special,n.a.,Cash loans,1,63,0,207000.0,0.1809,1006920.0,37444.5,0.2056
976,101130,Married,Higher education,n.a.,Cash loans,1,66,0,67500.0,0.1598,203760.0,10782.0,0.3313
977,101131,Separated,Secondary / secondary special,Laborers,Cash loans,0,38,0,112500.0,0.08685,350676.0,9774.0,0.3208
978,101132,Separated,Secondary / secondary special,Sales staff,Revolving loans,1,35,0,157500.0,0.04285,135000.0,6750.0,1.167
979,101133,Married,Secondary / secondary special,n.a.,Cash loans,1,65,0,90000.0,0.1779,284400.0,16011.0,0.3164
980,101134,Married,Secondary / secondary special,Managers,Cash loans,1,41,1,135000.0,0.1711,450000.0,23107.5,0.3
981,101135,Married,Secondary / secondary special,Medicine staff,Cash loans,1,29,0,135000.0,0.1619,299772.0,21852.0,0.4504
982,101137,Single / not married,Secondary / secondary special,n.a.,Cash loans,0,24,0,123300.0,0.2089,497520.0,25758.0,0.2478
983,101138,Single / not married,Secondary / secondary special,Laborers,Cash loans,1,56,0,202500.0,0.1198,640080.0,24259.5,0.3164
984,101139,Civil marriage,Higher education,Secretaries,Cash loans,1,32,0,112500.0,0.1766,679500.0,19867.5,0.1655
985,101141,Married,Secondary / secondary special,Core staff,Cash loans,1,45,1,139500.0,0.0774,135000.0,10795.5,1.033
986,101142,Married,Secondary / secondary special,Laborers,Cash loans,1,30,0,135000.0,0.1266,312768.0,17095.5,0.4316
987,101143,Married,Secondary / secondary special,High skill tech staff,Cash loans,1,28,0,112500.0,0.3804,1006920.0,42790.5,0.11176
988,101144,Married,Secondary / secondary special,n.a.,Cash loans,1,49,1,90000.0,0.317,263686.5,28525.5,0.3413
989,101145,Married,Secondary / secondary special,Core staff,Cash loans,0,36,1,315000.0,0.1135,840951.0,35761.5,0.3745
990,101146,Married,Secondary / secondary special,n.a.,Cash loans,0,61,0,38700.0,0.3938,143910.0,15241.5,0.2688
991,101147,Married,Secondary / secondary special,Drivers,Cash loans,0,33,0,315000.0,0.1086,1165500.0,34209.0,0.2703
992,101148,Civil marriage,Higher education,n.a.,Cash loans,1,37,1,135000.0,0.1918,490536.0,25888.5,0.2751
993,101150,Married,Secondary / secondary special,n.a.,Cash loans,0,55,0,112500.0,0.2957,835380.0,33259.5,0.1346
994,101151,Married,Secondary / secondary special,Laborers,Cash loans,1,48,1,90000.0,0.3594,760225.5,32337.0,0.1184
995,101152,Widow,Secondary / secondary special,n.a.,Cash loans,1,58,1,112500.0,0.1595,495985.5,17946.0,0.2268
996,101153,Single / not married,Secondary / secondary special,Cleaning staff,Cash loans,1,38,0,225000.0,0.2534,1113840.0,57001.5,0.202
997,101154,Married,Secondary / secondary special,n.a.,Cash loans,1,57,0,144000.0,0.1959,517536.0,28206.0,0.2783
998,101155,Married,Higher education,Managers,Cash loans,0,44,0,315000.0,0.12,1288350.0,37800.0,0.2445
999,101156,Married,Secondary / secondary special,Drivers,Cash loans,0,48,0,180000.0,0.1504,679500.0,27076.5,0.265
